bp	genome_feature	SNP_count	consistency_index	CountsACGT	Min.No.ChangesonTree	Protein	Function
3803	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3804	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3805	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3806	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3807	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3808	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3809	ORF1a	3	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3810	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3811	ORF1a	7	0.333333333	0:46709:0:7	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3812	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3813	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3814	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3815	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3816	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3817	ORF1a	23	0.083333333	0:46690:0:23	 12	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3818	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3819	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3820	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3821	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3822	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3823	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3824	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3825	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3826	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3827	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3828	ORF1a	6	0.166666667	0:46696:0:6	  6	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3829	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3830	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3831	ORF1a	44	0.500000000	43:0:46659:0	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3832	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3833	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3834	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3835	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3836	ORF1a	3	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3837	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3838	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3839	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3840	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3841	ORF1a	47	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3842	ORF1a	3	0.500000000	46695:0:3:0	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3843	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3844	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3845	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3846	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3847	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3848	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3849	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3850	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3851	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3852	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3853	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3854	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3855	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3856	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3857	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3858	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3859	ORF1a	10	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3860	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3861	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3862	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3863	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3864	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3865	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3866	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3867	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3868	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3869	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3870	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3871	ORF1a	192	0.111111111	0:0:46500:191	  9	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3872	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3873	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3874	ORF1a	17	0.076923077	0:46676:0:17	 13	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3875	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3876	ORF1a	3	0.333333333	0:46691:0:3	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3877	ORF1a	17	0.500000000	17:0:0:46670	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3878	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3879	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3880	ORF1a	5	0.500000000	1:0:46690:4	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3881	ORF1a	13	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3882	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3883	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3884	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3885	ORF1a	53	0.250000000	0:46634:0:47	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3886	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3887	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3888	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3889	ORF1a	6	0.250000000	46683:0:6:0	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3890	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3891	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3892	ORF1a	89	0.500000000	0:0:46600:86	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3893	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3894	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3895	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3896	ORF1a	5	0.250000000	0:0:46683:5	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3897	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3898	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3899	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3900	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3901	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3902	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3903	ORF1a	30	0.090909091	0:46667:0:30	 11	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3904	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3905	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3906	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3907	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3908	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3909	ORF1a	5	0.500000000	0:5:0:46695	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3910	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3911	ORF1a	27	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3912	ORF1a	3	0.500000000	0:46697:0:3	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3913	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3914	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3915	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3916	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3917	ORF1a	4	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3918	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3919	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3920	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3921	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3922	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3923	ORF1a	21	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3924	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3925	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3926	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3927	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3928	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3929	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3930	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3931	ORF1a	167	0.250000000	0:167:0:46530	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3932	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3933	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3934	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3935	ORF1a	6	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3936	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3937	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3938	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3939	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3940	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3941	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3942	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3943	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3944	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3945	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3946	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3947	ORF1a	2	0.500000000	0:0:46697:2	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3948	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3949	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3950	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3951	ORF1a	9	0.333333333	46689:0:9:0	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3952	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3953	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3954	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3955	ORF1a	42	0.100000000	0:0:46657:41	 10	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3956	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3957	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3958	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3959	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3960	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3961	ORF1a	34	0.250000000	0:46666:0:34	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3962	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3963	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3964	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3965	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3966	ORF1a	3	0.500000000	0:46699:0:3	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3967	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3968	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3969	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3970	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3971	ORF1a	5	0.250000000	0:0:46698:5	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3972	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3973	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3974	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3975	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3976	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3977	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3978	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3979	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3980	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3981	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3982	ORF1a	10	0.250000000	0:10:0:46691	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3983	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3984	ORF1a	9	0.333333333	0:46692:0:9	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3985	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3986	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3987	ORF1a	10	0.111111111	0:46691:0:10	  9	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3988	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3989	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3990	ORF1a	7	0.166666667	0:46691:0:7	  6	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3991	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3992	ORF1a	39	0.250000000	0:46660:0:39	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3993	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3994	ORF1a	31	0.333333333	20:0:46668:0	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3995	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3996	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3997	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3998	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
3999	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4000	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4001	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4002	ORF1a	473	0.200000000	0:46220:0:473	  5	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4003	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4004	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4005	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4006	ORF1a	7	0.500000000	1:0:46694:6	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4007	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4008	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4009	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4010	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4011	ORF1a	9	0.666666667	1:8:0:46692	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4012	ORF1a	6	0.333333333	0:46701:0:6	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4013	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4014	ORF1a	3	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4015	ORF1a	10	0.666666667	46697:0:1:9	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4016	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4017	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4018	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4019	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4020	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4021	ORF1a	2	0.500000000	0:46703:0:2	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4022	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4023	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4024	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4025	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4026	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4027	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4028	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4029	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4030	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4031	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4032	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4033	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4034	ORF1a	2	0.500000000	46703:0:2:0	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4035	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4036	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4037	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4038	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4039	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4040	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4041	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4042	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4043	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4044	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4045	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4046	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4047	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4048	ORF1a	3	0.333333333	0:46707:0:3	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4049	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4050	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4051	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4052	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4053	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4054	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4055	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4056	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4057	ORF1a	3	0.333333333	0:3:0:46707	  3	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4058	ORF1a	7	0.250000000	0:46702:0:7	  4	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4059	ORF1a	2	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4060	ORF1a	2	0.500000000	46706:0:2:0	  2	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4061	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4062	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4063	ORF1a	1	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4064	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
4065	ORF1a	0	0	0	0	Nsp3	Nsp3-Nsp4-Nsp6 complex involved in viral replication
